id,years_active,years_plus,gdppc,colony_bool,prim_meth,sec_defect,regime_support,repression,camp_support,camp_size,sdirect,indiscrim,cold_war,pi_education,pi_soc_welfare,pi_trad_media,pi_new_media,pi_police,pi_armed_wing,pi_courts,pi_pol_party,any_pi,in_media,failure,success
128,1,2,5742,1,1,1,1,3,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0
129,1,2,3215,1,0,1,0,3,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
129,2,3,3255,1,0,0,0,3,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
129,3,4,3268,1,1,1,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0
129,4,5,3359,1,1,1,0,3,0,NA,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
129,5,6,3432,1,1,1,0,3,0,NA,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
129,6,7,3427,1,1,1,0,3,0,NA,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
129,7,8,3529,1,1,0,0,3,0,NA,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
129,8,9,3629,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
130,1,2,1110.8217,1,0,1,0,3,0,5,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1
131,1,2,1889,1,1,1,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
131,2,3,2440,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
131,3,4,2485,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
131,4,5,2295,1,1,1,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
131,5,6,2345,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
131,6,7,2295,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
131,7,8,2375,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
131,8,9,2327,1,1,1,1,3,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
131,9,10,2399,1,1,0,1,3,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
131,10,11,2319,1,1,0,1,3,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
131,11,12,2252,1,1,0,1,3,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
131,12,13,2338,1,1,0,1,3,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
131,13,14,2439,1,1,0,1,3,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0
132,1,2,1191,1,0,1,NA,3,NA,1,0,NA,1,0,0,1,0,0,0,0,0,1,0,0,0
132,2,3,1186.7577000000001,1,0,1,0,3,0,3,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
132,3,4,1115.406,1,0,0,0,3,0,NA,0,NA,0,0,0,1,0,0,0,0,1,1,NA,0,1
133,1,2,3532,1,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
133,2,3,3543,1,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
133,3,4,3762,1,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
133,4,5,3814,1,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
133,5,6,3900,1,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
133,6,7,4033,1,1,0,1,3,1,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
133,7,8,4114,1,1,0,1,3,1,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
133,8,9,4385,1,1,0,1,3,1,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
133,9,10,4497,1,1,0,1,3,1,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
133,10,11,4653,1,1,0,1,3,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,11,12,4801,1,1,0,1,3,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,12,13,5037,1,1,1,1,3,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,13,14,5255,1,1,0,1,3,1,NA,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,14,15,5461,1,1,0,1,3,1,NA,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,15,16,5439,1,1,0,1,3,1,NA,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,16,17,5705,1,1,0,1,3,1,NA,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,17,18,6005,1,1,0,1,3,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,18,19,6156,1,1,0,1,3,0,NA,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
133,19,20,6298,1,1,0,1,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
133,20,21,6384,1,1,0,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
133,21,22,6256,1,1,0,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
133,22,23,5903,1,1,0,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
133,23,24,5585,1,1,0,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
133,24,25,5469,1,1,0,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
133,25,26,5292,1,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
133,26,27,5136,1,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
133,27,28,5098,1,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,28,29,5086,1,1,0,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,29,30,5144,1,1,1,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,30,31,5165,1,1,0,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
133,31,32,5166.5499,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
133,32,33,5303.5985,1,1,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0
133,33,34,5382.9787,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0
133,34,35,5414.5412,1,1,1,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
133,35,36,5501.0422,1,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
133,36,37,5511.9047,1,1,0,1,3,0,1,0,NA,0,0,0,0,0,0,0,1,0,1,1,1,0
134,1,2,1063,1,1,0,0,3,0,3,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0
134,2,3,1009,1,1,0,0,3,0,3,0,1,1,0,0,0,0,1,0,1,0,1,2,0,0
134,3,4,1095,1,1,0,0,3,0,3,0,1,1,0,0,0,0,1,0,1,0,1,2,0,0
134,4,5,1144,1,1,0,0,3,0,3,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0
134,5,6,1173,1,1,0,0,3,0,3,0,1,1,0,0,0,0,0,0,1,0,1,2,1,0
135,1,2,1215,1,1,NA,NA,3,1,2,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
135,2,3,1286,1,1,NA,NA,3,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
135,3,4,1290,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,4,5,1347,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,5,6,1384,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,6,7,1364,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,7,8,1329,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,8,9,1360,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,9,10,1344,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,0,0
135,10,11,1430,1,1,NA,NA,3,1,1,NA,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,11,12,1417,1,1,NA,NA,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,12,13,1494,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,0,0
135,13,14,1540,1,1,NA,NA,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,14,15,1427,1,1,NA,NA,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,15,16,1495,1,1,NA,NA,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,16,17,1557,1,1,NA,NA,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,17,18,1570,1,1,NA,NA,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,NA,0,0
135,18,19,1663,1,1,NA,NA,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,19,20,1690,1,1,NA,NA,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,NA,0,0
135,20,21,1720,1,1,NA,NA,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
135,21,22,1755,1,1,NA,NA,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
136,1,2,2855.9062,1,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0
136,2,3,2947.6826,1,1,NA,NA,3,0,2,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0
137,1,2,1280,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0
138,1,2,2232,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
138,2,3,2123,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
139,1,2,2812,1,1,NA,0,3,1,NA,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0
139,2,3,2882,1,1,NA,0,3,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0
139,3,4,2954,1,1,NA,0,3,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0
139,4,5,3131,1,1,NA,0,3,1,2,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0
139,5,6,3154,1,1,NA,0,3,1,2,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
139,6,7,3241,1,1,NA,0,3,1,2,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
139,7,8,3430,1,1,NA,1,3,1,2,0,NA,1,1,0,1,1,1,0,1,0,1,2,0,0
139,8,9,3524,1,1,NA,1,3,1,2,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
139,9,10,3606,1,1,NA,0,3,1,2,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
139,10,11,3703,1,1,NA,0,3,1,2,1,1,1,1,0,1,1,1,0,1,0,1,2,0,0
139,11,12,3787,1,1,NA,0,3,1,2,1,1,1,1,0,1,1,1,0,1,0,1,2,0,0
139,12,13,3819,1,1,0,1,3,1,2,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
139,13,14,3859,1,1,0,1,3,1,2,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
139,14,15,3837,1,1,0,1,3,1,2,0,0,1,1,1,0,0,0,0,1,0,1,2,0,0
139,15,16,3469,1,1,0,1,3,1,2,0,0,1,1,1,0,0,0,0,1,0,1,2,0,0
139,16,17,3135,1,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,1,0,1,2,0,0
139,17,18,3161,1,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,1,0,1,2,0,0
139,18,19,3218,1,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,1,0,1,2,0,0
139,19,20,3355,1,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,1,0,1,2,0,0
139,20,21,3481,1,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,1,0,1,2,0,0
139,21,22,3502,1,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,1,0,1,2,0,0
139,22,23,3432.5828,1,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,1,0,1,2,0,0
139,23,24,3399.2426,1,1,0,1,2,1,2,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0
139,24,25,3427.1294,1,1,0,1,3,1,2,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0
139,25,26,3529.0073,1,1,0,1,3,1,2,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0
139,26,27,3637.6256,1,1,0,1,3,1,2,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0
139,27,28,3790.7788,1,1,0,1,3,1,2,0,0,0,1,1,1,0,0,0,1,1,1,2,0,0
139,28,29,3928.0144,1,1,0,1,3,1,2,0,0,0,1,1,1,0,0,0,1,1,1,2,0,0
139,29,30,3852.6327,1,1,0,1,3,1,2,0,0,0,1,1,1,0,0,0,1,1,1,2,0,0
139,30,31,3917.0886,1,1,0,1,3,1,2,0,0,0,1,1,1,0,0,0,1,1,1,2,0,0
139,31,32,4033.5609,1,1,0,1,3,1,2,0,0,0,1,1,1,0,0,0,1,1,1,2,0,0
139,32,33,4090.2183,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,33,34,4181.3757,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,34,35,4333.2138,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,35,36,4562.5027,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,36,37,4721.0007,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,37,38,4908.6169,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,38,39,5172.6619,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,39,40,5328.6824,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,40,41,5338.3062,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,41,42,5694.0467,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,42,43,5851,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,43,44,6144,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0
139,44,45,6472,1,1,0,1,3,1,2,0,0,0,1,1,0,1,0,0,1,0,1,2,1,0
140,1,2,2340,1,1,NA,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
140,2,3,2340,1,1,NA,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
140,3,4,2353,1,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0
140,4,5,2353,1,1,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0
140,5,6,2364,1,1,NA,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0
140,6,7,2364,1,1,NA,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0
140,7,8,2313,1,0,0,NA,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1
140,8,9,2313,1,0,0,NA,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1
141,1,2,10374,1,1,0,1,3,1,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
141,2,3,10984,1,1,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
141,3,4,10817,1,1,1,1,3,1,1,0,1,1,0,0,1,0,0,0,1,0,1,2,1,0
142,1,2,1208,1,1,1,1,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
142,2,3,1184,1,1,1,0,3,1,NA,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
142,3,4,1294,1,1,0,1,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
142,4,5,1317,1,1,0,1,3,1,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
143,1,2,915.1206,0,1,NA,1,3,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
143,2,3,560.333,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
143,3,4,418.1216,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
143,4,5,377.5801,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
144,1,2,993,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0
144,2,3,1003,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0
144,3,4,1047,1,1,0,0,3,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
144,4,5,1071,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
144,5,6,1078,1,1,0,0,3,0,2,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
144,6,7,1117,1,1,0,0,3,1,2,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
144,7,8,1084,1,1,0,0,3,1,2,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
144,8,9,1141,1,1,0,0,3,1,2,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
144,9,10,1143,1,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
144,10,11,1200,1,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0
144,11,12,1208,1,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0
144,12,13,1208,1,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0
144,13,14,1242,1,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0
144,14,15,1309,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0
144,15,16,1229,1,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
144,16,17,1215,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
144,17,18,1286,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
144,18,19,1290,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
144,19,20,1347,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
144,20,21,1384,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
144,21,22,1364,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
144,22,23,1329,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
144,23,24,1360,1,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
144,24,25,1344,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
144,25,26,1430,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
144,26,27,1417,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
144,27,28,1494,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,28,29,1540,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,29,30,1427,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
144,30,31,1495,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,31,32,1557,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,32,33,1570,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
144,33,34,1663,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,34,35,1690,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,35,36,1720,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
144,36,37,1755,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,37,38,1793,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,38,39,1938,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,39,40,2024,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,40,41,2087,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,41,42,2062.3102,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,42,43,2115.2574,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,43,44,2176.4278,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,44,45,2254.8989,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,45,46,2355.9632,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,46,47,2475.5681,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,47,48,2514.0217,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,48,49,2611.7814,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
144,49,50,2707.7406,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
144,50,51,2753.0855,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
144,51,52,2837.8555,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
144,52,53,2870.9236,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
144,53,54,3035.9225,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
144,54,55,3212.511,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
144,55,56,3396.6487,1,1,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
144,56,57,3629.4111,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
144,57,58,3870.6989,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
144,58,59,4030.6544,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
144,59,60,4270.7078,1,1,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
144,60,61,4525.7455,1,1,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
144,61,62,4768,1,1,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
144,62,63,4932,1,1,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
144,63,64,5172,1,1,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
145,1,2,923,1,1,NA,1,3,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
145,2,3,972,1,1,NA,0,3,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0
145,3,4,1014,1,1,NA,1,3,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0
145,4,5,897,1,1,0,1,3,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0
145,5,6,886,1,1,NA,0,3,1,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0
145,6,7,858,1,1,1,0,3,1,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1
146,1,2,3339,1,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1
147,1,2,391.0859,0,1,0,0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0
148,1,2,1286,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
148,2,3,1290,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
148,3,4,1347,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
148,4,5,1384,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
148,5,6,1364,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,0
149,1,2,1884.1872,0,0,1,1,3,1,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
150,1,2,2954,1,1,1,0,3,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
150,2,3,3131,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
150,3,4,3154,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
150,4,5,3241,1,1,0,0,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
150,5,6,3430,1,1,0,0,3,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
150,6,7,3524,1,1,0,0,3,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
150,7,8,3606,1,1,1,0,3,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
150,8,9,3703,1,1,0,0,3,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
150,9,10,3787,1,1,0,0,3,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
150,10,11,3819,1,1,0,0,3,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0
150,11,12,3859,1,1,0,0,3,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
150,12,13,3837,1,1,0,0,3,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
150,13,14,3469,1,1,0,0,3,1,2,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
150,14,15,3135,1,1,0,0,3,1,2,0,0,1,1,0,1,1,1,0,1,1,1,2,0,0
150,15,16,3161,1,1,1,1,3,1,2,0,0,1,1,0,1,1,1,0,1,1,1,2,0,0
150,16,17,3218,1,1,0,1,3,1,2,0,0,1,1,0,1,1,1,0,1,1,1,2,0,0
150,17,18,3355,1,1,0,1,3,1,2,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
150,18,19,3481,1,1,0,1,3,1,2,0,0,1,1,0,1,1,1,0,1,1,1,2,0,0
150,19,20,3502,1,1,0,1,3,1,2,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
150,20,21,3432.5828,1,1,0,1,3,1,2,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0
150,21,22,3399.2426,1,1,0,0,3,0,2,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0
150,22,23,3427.1294,1,1,0,0,3,0,2,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
150,23,24,3529.0073,1,1,0,0,3,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
